Time (min),Requests
39183,19206
39184,237852
39185,41507
39186,24860
39187,31078
39188,353183
39189,133861
39190,31486
39191,11979
39192,7838
39193,11042
39194,19604
39195,11095
39196,157727
39197,4540
39198,2947
39199,14260
39200,14103
39201,5567
39202,1266
39203,8664
39204,1342
39205,7734
39206,84041
39207,9536
39208,8019
39209,483877
39210,480061
39211,7463
39212,2604
39213,7756
39214,9538
39215,19891
39216,9549
39217,12357
39218,2359
39219,21080
39220,1227
39221,961
39222,839
39223,1179
39224,979
39225,1483
39226,3473
39227,1691
39228,1716
39229,1316
39230,2040
39231,1804
39232,3439
39233,1256
39234,1247
39235,11580
39236,2725
39237,992
39238,4786
39239,8286
39240,8694
39241,2087
39242,1548
39243,2615
39244,1138753
39245,16823
39246,29124
39247,15280
39248,20843
39249,20734
39250,1861
39251,2457
39252,3499
39253,10676
39254,2244
39255,6354
39256,2527
39257,43596
39258,20587
39259,120740
39260,2569
39261,1425
39262,2583
39263,17794
39264,31232
39265,12655
39266,11866
39267,2440
39268,6827
39269,1350
39270,244161
39271,4334
39272,1674
39273,8248
39274,7148
39275,107764
39276,81274
39277,6223
39278,477806
39279,478455
39280,1378
39281,1209
39282,1481
39283,840
39284,10809
39285,11527
39286,1640
39287,957
39288,9426
39289,5253
39290,29899
39291,2178
39292,163972
39293,171158
39294,9833
39295,9886
39296,8115
39297,18674
39298,3478
39299,3009
39300,11113
39301,1706
39302,483
39303,18052
39304,1756
39305,7866
39306,5439
39307,1878
39308,3542
39309,1474556
39310,17674
39311,10518
39312,7781
39313,1215
39314,1298
39315,2343
39316,10257
39317,2216
39318,2747
39319,2621
39320,1812
39321,11187
39322,11746
39323,10630
39324,2184
39325,36057
39326,41344
39327,7204
39328,10648
39329,416741
39330,1973
39331,15281
39332,875
39333,8843
39334,2729
39335,4545
39336,1230
39337,705
39338,9301
39339,461
39340,2335
39341,2372
39342,516
39343,29055
39344,2845
39345,3936
39346,16966
39347,4003
39348,13308
39349,18382
39350,20829
39351,4704
39352,8817
39353,1056
39354,1827
39355,12168
39356,6151
39357,17634
39358,10130
39359,17849
39360,18594
39361,17421
39362,132
39363,1456
39364,1017
39365,15475
39366,459
39367,12067
39368,18252
39369,20337
39370,21850
39371,18499
39372,29305
39373,2179
39374,3518
39375,866
39376,327
39377,4907
39378,470
39379,6219
39380,1455946
39381,9723
39382,20305
39383,14881
39384,11502
39385,1765
39386,10705
39387,2117
39388,3060
39389,6421
39390,7012
39391,2628
39392,775
39393,1142199
39394,66745
39395,7486
39396,4019846
39397,8024
39398,8842
39399,9779
39400,1635
39401,1366
39402,2280
39403,3830
39404,10029
39405,1145
39406,613
39407,1571
39408,3560
39409,625
39410,2179
39411,5564
39412,5183
39413,20304
39414,4434
39415,15988
39416,21691
39417,1550
39418,1499
39419,9633
39420,21899
39421,1126
39422,1665
39423,1236
39424,774
39425,1370
39426,923
39427,5182
39428,791
39429,558
39430,2694
39431,1547
39432,79797
39433,3976
39434,1336
39435,2493
39436,204634
39437,18140
39438,18760
39439,32630
39440,20167
39441,2333
39442,3148
39443,760
39444,27946
39445,1687
39446,2778
39447,7044
39448,32843
39449,1757
39450,18132
39451,19035
39452,7244
39453,18620
39454,29308
39455,1124
39456,3067
39457,641
39458,51925
39459,2087
39460,324826
39461,5061
39462,1140
39463,4174
39464,3629782
39465,326
39466,1091
39467,7699
39468,78748
39469,2665
39470,2308
39471,2340
39472,1541
39473,2388
39474,1648
39475,909
39476,2272
39477,373
39478,2663
39479,4871
39480,21173
39481,7791
39482,13932
39483,11377
39484,478925
39485,482321
39486,8148
39487,1823
39488,6055
39489,5190
39490,8294
39491,10743
39492,21704
39493,10192
39494,19439
39495,11092
39496,4072
39497,580
39498,2424
39499,3364
39500,3456
39501,539
39502,511
39503,13367
39504,1869
39505,3904
39506,1527
39507,995
39508,30672
39509,41707
39510,1140
39511,2475
39512,13435
39513,13925
39514,778
39515,468411
39516,468489
39517,1997
39518,28466
39519,772
39520,1001
39521,2690
39522,3462
39523,2982
39524,5012
39525,2128
39526,8503
39527,6780
39528,3010
39529,75173
39530,2651
39531,2211
39532,58374
39533,1400
39534,20352
39535,4035
39536,31422
39537,2170
39538,3001
39539,1776
39540,2257
39541,1356
39542,2185
39543,4373
39544,29308
39545,6053
39546,20011
39547,22319
39548,169330
39549,199203
39550,9783
39551,3536
39552,7295
39553,33841
39554,21132
39555,29380
39556,3147
39557,2986
39558,4540
39559,1630
39560,2595
39561,2208
39562,2369
39563,1865
39564,37194
39565,4024
39566,1741
39567,6002
39568,10341
39569,2367
39570,13400
39571,2039
39572,973
39573,2519
39574,2341
39575,157
39576,2974
39577,3622
39578,5868
39579,786
39580,12284
39581,2876
39582,568
39583,1548454
39584,9186
39585,38912
39586,642
39587,385
39588,987
39589,743
39590,2379
39591,805
39592,6226
39593,107458
39594,259310
39595,2140
39596,9139
39597,3250
39598,41
39599,7968
39600,261727
39601,106826
39602,841600
39603,177983
39604,93453
39605,19115
39606,126041
39607,34061
39608,49088
39609,112824
39610,326872
39611,62076
39612,30425
39613,11260
39614,929
39615,10725
39616,7935
39617,2690
39618,75854
39619,632
39620,47003
39621,2151
39622,1813084
39623,18888
39624,42355
39625,21665
39626,52369
39627,52761
39628,165330
39629,205253
39630,33441
39631,34015
39632,13985
39633,30959
39634,7519
39635,20834
39636,638
39637,19592
39638,20772
39639,40178
39640,8623
39641,3278
39642,2204
39643,3587
39644,3352
39645,4035
39646,7683
39647,19032
39648,411
39649,17986
39650,17701
39651,871
39652,4439
39653,1594
39654,1809
39655,23238
39656,414
39657,4450
39658,523
39659,10401
39660,3637
39661,33264
39662,20266
39663,222
39664,1640
39665,1550
39666,916
39667,7002
39668,2751
39669,1603
39670,1648
39671,4580
39672,533
39673,3566783
39674,2349
39675,56817
39676,52834
39677,1182
39678,9460
39679,17089
39680,126060
39681,2009
39682,4792
39683,1233
39684,3781
39685,9401
39686,20045
39687,3992
39688,935
39689,13126
39690,738
39691,2240
39692,10775
39693,10647
39694,829
39695,1470
39696,19108
39697,88233
39698,47
39699,234
39700,336
39701,35890
39702,4424442
39703,7701
39704,55043
39705,2803
39706,51070
39707,2447
39708,5215
39709,4603
39710,2037
39711,5812
39712,11042
39713,8931
39714,9343
39715,10160
39716,734
39717,30065
39718,17180
39719,16118
39720,11888
39721,23382
39722,14286
39723,100447
39724,5137
39725,5340
39726,451
39727,32767
39728,6462
39729,19455
39730,7607
39731,6066
39732,608
39733,1874
39734,11176
39735,195
39736,373360
39737,742195
39738,18677
39739,3267
39740,1721
39741,39585
39742,11106
39743,28128
39744,1961
39745,2217
39746,1025
39747,16207
39748,1853
39749,1951
39750,4055
39751,8327
39752,5155
39753,47763
39754,72483
39755,40866
39756,2601
39757,6758
39758,2057
39759,7720
39760,10240
39761,23793
39762,20660
39763,17765
39764,694
39765,2541
39766,1804
39767,2572
39768,219306
39769,702
39770,18200
39771,591
39772,14331
39773,1173
39774,4451
39775,219173
39776,11483
39777,1014
39778,1357
39779,4543
39780,1616
39781,2109
39782,2591
39783,17973
39784,483772
39785,484789
39786,105920
39787,1039704
39788,225601
39789,104857
39790,19007
39791,134829
39792,50675
39793,24278
39794,24918
39795,319844
39796,60286
39797,25890
39798,686
39799,3652
39800,528
39801,2104
39802,1391
39803,864
39804,592
39805,9696
39806,10144
39807,6984
39808,8822
39809,1158
39810,1339
39811,12347
39812,12230
39813,9501
39814,693
39815,1793
39816,36145
39817,2701
39818,74429
39819,4175
39820,5429
39821,5347
39822,44586
39823,2404
39824,3632
39825,2080
39826,1983
39827,2749
39828,2255
39829,2372
39830,2010
39831,1263
39832,87813
39833,1297
39834,599203
39835,100366
39836,7276866
39837,243753
39838,160981
39839,269690
39840,2146
39841,4755
39842,476992
39843,494369
39844,9194
39845,2208
39846,7465
39847,4192
39848,10907
39849,2110
39850,1298
39851,3766
39852,3064
39853,3983
39854,4527
39855,2136
39856,61729
39857,1983
39858,149864
39859,178620
39860,3480
39861,19869
39862,40644
39863,35502
39864,136038
39865,36328
39866,2965
39867,52359
39868,34799
39869,2691
39870,41698
39871,40662
39872,42299
39873,7995
39874,3872
39875,22051
39876,1798
39877,1514
39878,5500
39879,5046
39880,3475
39881,2323
39882,3447
39883,2316
39884,3546
39885,1399753
39886,11093
39887,10862
39888,8265
39889,12612
39890,35413
39891,36601
39892,6063
39893,4870
39894,85422
39895,2539
39896,1250
39897,9280
39898,9589
39899,5834
39900,8143
39901,9494
39902,3237
39903,2311
39904,8467
39905,12398
39906,109981
39907,8277
39908,6466
39909,1058
39910,5554
39911,1372
39912,19056
39913,23530
39914,40220
39915,66107
39916,2184
39917,2780
39918,1777
39919,4080
39920,3456
39921,5174
39922,20210
39923,3689
39924,4042
39925,71779
39926,6399
39927,1278
39928,7687
39929,22547
39930,327
39931,13722
39932,592
39933,152821
39934,6709
39935,36901
39936,89549
39937,33320
39938,36416
39939,3708
39940,1846
39941,65997
39942,33924
39943,4354
39944,1559910
39945,12883
39946,9644
39947,20936
39948,18903
39949,6304
39950,16017
39951,2467
39952,5252
39953,3122
39954,7554
39955,4345
39956,10330
39957,4263
39958,3454
39959,569
39960,21684
39961,146264
39962,3259
39963,4476571
39964,5647
39965,20120
39966,31174
39967,4011
39968,6302
39969,3356
39970,6599
39971,6929
39972,548
39973,426488
39974,747885
39975,2318
39976,941
39977,23834
39978,2237
39979,2324
39980,3328
39981,11568
39982,33629
39983,32463
39984,20378
39985,347
39986,3051
39987,61559
39988,44785
39989,2419
39990,3948
39991,10288
39992,21691
39993,927
39994,2527
39995,1410
39996,536
39997,841
39998,14962
39999,13619
40000,37510
40001,15029
40002,26308
40003,66246
40004,9451
40005,1759
40006,797
40007,22490
40008,4735
40009,7535
40010,87521
40011,1632
40012,891
40013,28832
40014,837
40015,1615
40016,6862
40017,1261
40018,2766
40019,1724
40020,10079
40021,5455
40022,5352
40023,628
40024,706
40025,9363
40026,701
40027,905
40028,1954
40029,2749
40030,12723
40031,2881
40032,3640
40033,12967
40034,5105
40035,58335
40036,1475
40037,7075
40038,4123217
40039,1180
40040,2293
40041,37500
40042,10899
40043,18039
40044,171
40045,5399
40046,375430
40047,740414
40048,1169
40049,1600
40050,15363
40051,708
40052,23831
40053,14839
40054,163
40055,18110
40056,4244
40057,3315
40058,39594
40059,8162
40060,461183
40061,462164
40062,26888
40063,29993
40064,6663
40065,1461
40066,2327
40067,1410
40068,2034
40069,1120
40070,14825
40071,19384
40072,3979
40073,37707
40074,23494
40075,4454
40076,598095
40077,173994
40078,1208666
40079,94498
40080,6300
40081,4183
40082,15422
40083,16584
40084,1900
40085,10973
40086,3248
40087,29241
40088,1616
40089,12612
40090,18754
40091,18513
40092,2253
40093,1661
40094,98210
40095,3996
40096,2311
40097,2831
40098,2060
40099,18964
40100,29088
40101,2230
40102,1799
40103,2045
40104,17233
40105,3034
40106,2876
40107,68904
40108,789
40109,939
40110,9380
40111,16843
40112,128116
40113,152856
40114,4057
40115,1773
40116,3152
40117,19685
40118,1085
40119,2473
40120,1448
40121,3206
40122,112052
40123,13097
40124,2864
40125,2152
40126,7584
40127,6839
40128,26278
40129,2063
40130,8941
40131,20372
40132,4192
40133,861
40134,2971
40135,9010
40136,11352
40137,60614
40138,5093
40139,70605
40140,2325
40141,4752
40142,7150
40143,925
40144,6022
40145,34158
40146,3724
40147,552540
40148,102068
40149,785098
40150,96601
40151,61271
40152,33530
40153,62440
40154,37369
40155,6370
40156,17252
40157,34539
40158,1447020
40159,13777
40160,15102
40161,4251
40162,34240
40163,2773
40164,67407
40165,37231
40166,6954
40167,1534
40168,183102
40169,56894
40170,10085
40171,9836
40172,460
40173,1454
40174,18083
40175,10746
40176,10667
40177,16245
40178,3906
40179,75145
40180,4870
40181,2319
40182,8191
40183,14183
40184,3603
40185,8030
40186,3946
40187,19213
40188,4706
40189,19367
40190,22049
40191,140402
40192,33061
40193,15826
40194,2020
40195,3142
40196,13489
40197,176432
40198,11102
40199,170117
40200,150932
40201,179015
40202,3470
40203,8874
40204,266
40205,1952
40206,273
40207,91978
40208,11206
40209,700
40210,31525
40211,30249
40212,41069
40213,2875
40214,1156
40215,1943
40216,552
40217,47349
40218,54445
40219,1323
40220,1943
40221,40548
40222,12816
40223,3536
40224,1065
40225,12033
40226,2400
40227,6349
40228,1564
40229,15628
40230,7997
40231,1980
40232,6050
40233,6416
40234,3967
40235,89392
40236,19027
40237,2121
40238,33066
40239,2283
40240,3835176
40241,17769
40242,18223
40243,18617
40244,181176
40245,597
40246,1559
40247,994
40248,1843
40249,6141
40250,321
40251,2323
40252,37385
40253,17607
40254,725
40255,22018
40256,18664
40257,11740
40258,32415
40259,3568
40260,61762
40261,13028
40262,4007
40263,10269
40264,2255
40265,102236
40266,977
40267,15090
40268,7674
40269,9804
40270,1986
40271,734
40272,5983
40273,380027
40274,747818
40275,9784
40276,155
40277,375764
40278,787743
40279,972
40280,37167
40281,30905
40282,1600
40283,7459
40284,941
40285,50300
40286,20819
40287,128
40288,211
40289,14701
40290,5911
40291,5978
40292,787
40293,1995
40294,476
40295,28380
40296,1718
40297,3990
40298,2790
40299,2341
40300,670
40301,352
40302,711
40303,2539
40304,968
40305,1951
40306,387
40307,396
40308,3031
40309,31776
40310,430
40311,2118
40312,1095
40313,26073
40314,181
40315,3734
40316,315
40317,3763
40318,2127
40319,1246
40320,821
40321,473
40322,9833
40323,3274
40324,441
40325,3120
40326,2343
40327,2667
40328,3580
40329,2040
40330,1712
40331,2372
40332,1758
40333,4832
40334,17948
40335,1765
40336,1562
40337,1039
40338,7392
40339,6309
40340,8632
40341,637
40342,22756
40343,9788
40344,10272
40345,25245
40346,31986
40347,2547
40348,368
40349,1582
40350,579
40351,49941
40352,481
40353,1834
40354,3249
40355,980
40356,1106
40357,1573
40358,262
40359,1633
40360,6750
40361,6552
40362,5188
40363,7608
40364,3399
40365,4638
40366,1873
40367,6231
40368,6858
40369,7947
40370,13361
40371,21486
40372,13604
40373,2161
40374,425
40375,3335
40376,568257
40377,97054
40378,920855
40379,94871
40380,3163
40381,588972
40382,99273
40383,765629
40384,93997
40385,1204
40386,1694
40387,8961
40388,22558
40389,6351
40390,6384
40391,4833
40392,5055
40393,29898
40394,5442
40395,10657
40396,873
40397,2547
40398,19206
40399,38047
40400,2163
40401,6744
40402,7393
40403,16474
40404,9372
40405,110118
40406,10213
40407,12961
40408,6539
40409,170395
40410,1365
40411,3349
40412,30383
40413,11590
40414,60210
40415,145657
40416,1642
40417,147081
40418,1754
40419,443
40420,956
40421,3732
40422,15111
40423,2029
40424,7551
40425,107221
40426,43477
40427,19708
40428,176169
40429,207099
40430,14000
40431,7188
40432,35101
40433,54752
40434,11820
40435,2605
40436,11369
40437,1767
40438,520
40439,2111
40440,879
40441,2037
40442,1296
40443,18918
40444,4743
40445,6623
40446,3972
40447,305
40448,15416
40449,7137
40450,930
40451,5495
40452,8310
40453,1809
40454,1907
40455,31648
40456,1984
40457,2172
40458,725
40459,608
40460,7165
40461,1624
40462,1539
40463,169
40464,397
40465,492
40466,1669
40467,152044
40468,376
40469,6152
40470,12520
40471,12230
40472,1578
40473,125902
40474,667
40475,111797
40476,2014
40477,1025
40478,15007
40479,183971
40480,106364
40481,136542
40482,4868
40483,107094
40484,1955
40485,1931
40486,206458
40487,1174
40488,34964
40489,38418
40490,192030
40491,10261
40492,469911
40493,469052
40494,6188
40495,4855
40496,772
40497,8494
40498,14346
40499,7181
40500,4192
40501,15704
40502,5792
40503,5391
40504,32311
40505,3751
40506,4419
40507,5491
40508,97617
40509,3675
40510,67820
40511,2007
40512,15232
40513,23827
40514,3554
40515,2291
40516,2453
40517,14488
40518,6680
40519,35659
40520,18944
40521,35799
40522,35224
40523,1517
40524,1999
40525,34656
40526,34809
40527,7088
40528,2372
40529,3008
40530,10202
40531,137221
40532,1937
40533,2264
40534,6836
40535,1666
40536,1746
40537,2884
40538,8355
40539,549
40540,199873
40541,3136
40542,704
40543,2501
40544,358032
40545,740582
40546,3734
40547,1621
40548,1217
40549,6252
40550,2650
40551,25158
40552,17042
40553,726
40554,1521
40555,1318
40556,1842
40557,6354
40558,2691
40559,5154
40560,1839
40561,1546
40562,1298
40563,1448
40564,1236
40565,4301
40566,1930
40567,1355
40568,1084
40569,2002
40570,1514
40571,2575
40572,36099
40573,36186
40574,1342
40575,1150
40576,780
40577,3061
40578,685
40579,5366
40580,5560
40581,162
40582,206
40583,1460
40584,13746
40585,13888
40586,323
40587,64641
40588,15318
40589,29200
40590,3106
40591,1444
40592,22208
40593,149
40594,1938
40595,86974
40596,1384445
40597,11115
40598,15085
40599,6888
40600,8583
40601,10478
40602,535
40603,904
40604,3644
40605,906
40606,3103
40607,2144
40608,4079
40609,5944
40610,11469
40611,13186
40612,1001
40613,9737
40614,7723
40615,23163
40616,2129
40617,4305
40618,47092
40619,956
40620,77240
40621,9954
40622,3123
40623,461
40624,753
40625,388
40626,1707
40627,788
40628,1963
40629,2652
40630,2558
40631,25003
40632,3927
40633,377723
40634,750000
40635,4673
40636,5929
40637,2298
40638,44870
40639,32815
40640,6112
40641,580449
40642,1224
40643,2659
40644,6070
40645,8132
40646,7228
40647,16848
40648,7519
40649,13180
40650,6316
40651,12704
40652,495931
40653,91942
40654,935425
40655,83684
40656,12036
40657,23392
40658,7978
40659,27888
40660,2850
40661,3297
40662,7011
40663,58187
40664,102388
40665,2245
40666,437
40667,4490
40668,1591
40669,2796
40670,782
40671,5525
40672,473876
40673,474260
40674,7597
40675,6097
40676,26711
40677,216
40678,1850
40679,4066202
40680,5900
40681,20553
40682,1495
40683,1703
40684,1532
40685,972
40686,15118
40687,10719
40688,9567
40689,964
40690,10344
40691,57983
40692,48574
40693,1612
40694,8974
40695,1820
40696,7006
40697,17000
40698,6445
40699,5110
40700,15818
40701,18999
40702,44340
40703,5041
40704,2844
40705,25838
40706,2960
40707,4251
40708,59832
40709,2642
40710,3644
40711,11875
40712,14383
40713,2071
40714,11014
40715,8695
40716,7939
40717,12383
40718,29532
40719,8478
40720,481236
40721,902
40722,3671
40723,27544
40724,596
40725,30378
40726,194856
40727,13762
40728,130846
40729,1607
40730,1884
40731,1074
40732,44
40733,2017
40734,575186
40735,98323
40736,1058117
40737,157901
40738,118352
40739,1262
40740,5809
40741,469
40742,7191
40743,47317
40744,173779
40745,34656
40746,168461
40747,5699
40748,116899
40749,180126
40750,36151
40751,6593
40752,3631
40753,1285
40754,2261
40755,119019
40756,29005
40757,1912
40758,209
40759,2001
40760,396
40761,69133
40762,2053
